unit_id,PANEL,Tech2,Tech,Speed,Package,MarketClass,Urban_Rural,Region,Country,trim24_mean_download,trimpk_mean_download,max_download_average,min_download_average,t00000600MonSun,t06001200MonSun,t12001800MonSun,t18001900MonSun,t19002000MonSun,t20002100MonSun,t21002200MonSun,t22002300MonSun,t23002400MonSun,t00000600MonFri,trim4_mean_upload,trimpk_mean_upload,max_upload_average,Min_upload_average,disconnects_30_seconds_plus,dns_24hrs,dns_24_fail_rate,jitter_24hrs_up,jitter_24hrs_down,latencyloss24,latencyfail_rate24,webget24,dns_pk,dns_pk_fail_rate,jitter_pk_up,jitter_pk_down,latencypk,latencyfailratepk,webgetPK,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,Min_max,Peak_max,weight_National,Weight_ISP
814869,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South East,England,1.4415,1.46,1.4983,1.2771,1.4565,1.4149,1.4516,1.411,1.4198,1.464,1.4538,1.4532,1.4492,1.4486,0.3956,0.3896,0.4656,0.3043,0.0588,33.3254,0,1.391,1.1292,29.7898,0.0006,4426.953,33.2927,0,1.395,1.1562,27.6504,0,4453.4262,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.85,0.97,0.12,#NULL!
1838,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Rural,South East,England,1.4117,1.34,1.5298,0.8813,1.5081,1.4645,1.3718,1.2661,1.2226,1.2534,1.4272,1.5106,1.4857,1.5162,0.4013,0.4159,0.5062,0.2985,0.1176,31.0532,0.0007,0.78,0.76,24.8292,0.0015,2997.9449,32.3744,0,0.89,1.8873,26.0135,0.0045,3519.0856,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.58,0.88,#NULL!,#NULL!
657822,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Rural,South West,England,1.4974,1.51,1.536,1.3839,1.4873,1.49,1.4905,1.4827,1.5268,1.5135,1.4976,1.4901,1.523,1.516,0.3976,0.3857,0.4655,0.3014,0.6471,33.2559,0,0.8165,0.5759,26.4899,0.0015,4408.4056,34.7398,0,0.8769,0.6864,26.7116,0.0009,4537.8592,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.9,0.98,0.29,#NULL!
942950,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,2,Rural,South East,England,1.3856,1.36,1.541,0.9913,1.4317,1.3155,1.3387,1.5624,1.3904,1.3691,1.3591,1.3544,1.3856,1.4283,0.4977,0.4968,0.5744,0.3697,7.4483,44.4065,0.008,0.83,1.9672,39.8088,0.0064,1917.2635,46.228,0,0.8853,2.6297,39.4464,0.0022,1986.392,0,0,1,0,2998.60111,0,0,1,0,3404.848333,0,0,0.9896,0.0104,2421.07689,0,0,1,0,2369.319647,0.64,0.89,0.09,#NULL!
940542,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South East,England,1.5014,1.47,1.6455,1.3017,1.5461,1.5253,1.5008,1.4843,1.5317,1.511,1.4295,1.4645,1.4949,1.537,0.5042,0.5102,0.5566,0.4098,4.1176,56.1733,0.0015,0.6854,0.4546,48.9395,0.0021,2364.5058,57.0816,0,0.7082,0.4546,49.741,0.0026,2368.9468,0,0,1,0,3499.229147,0,0,1,0,3442.6,0,0,1,0,2212.33866,0,0,1,0,1838.287083,0.79,0.89,#NULL!,#NULL!
821173,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,East,England,1.5143,1.48,1.6489,1.2865,1.5429,1.542,1.5083,1.5129,1.5195,1.4769,1.4895,1.5045,1.482,1.5652,0.4003,0.3991,0.4672,0.3084,2.5294,32.3331,0.0014,0.7531,0.6479,27.3948,0.002,4027.026,32.1651,0,0.716,0.6911,27.261,0,3968.9229,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.78,0.9,0.12,#NULL!
940102,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,1.3444,1.39,1.6705,1.085,1.2945,1.2903,1.3085,1.3553,1.3847,1.348,1.4239,1.3918,1.3415,1.3099,0.3232,0.3297,0.391,0.278,0.1765,33.8231,0.0006,1.1557,0.388,22.2578,0.0029,2153.1924,33.8195,0,1.4558,0.4697,22.2257,0.002,2198.0685,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.65,0.83,#NULL!,#NULL!
942974,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South West,England,1.4745,1.57,1.6842,1.1189,1.3708,1.4027,1.4299,1.4209,1.5454,1.5416,1.5969,1.6052,1.4733,1.3864,0.5121,0.5095,0.5743,0.3947,0.0357,37.5672,0.0008,1.131,0.3814,34.2595,0.0015,2280.6803,36.5944,0,1.3571,0.4843,35.3014,0.0074,2541.6524,0,0,1,0,3028.156828,0,0,1,0,4791.784733,0,0,1,0,2115.73733,0,0,1,0,2887.110882,0.66,0.93,0.18,#NULL!
939994,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Scotland,Scotland,1.5431,1.51,1.7573,1.1571,1.5841,1.5266,1.5458,1.5304,1.5875,1.4536,1.564,1.5393,1.5448,1.5835,0.4898,0.4685,0.5617,0.3782,1.5294,58.7453,0.0041,0.7191,0.4475,50.5005,0.0027,2182.9867,68.5582,0.0429,0.8355,0.4883,53.8105,0.0213,2399.5706,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.66,0.86,0.22,#NULL!
146144,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Rural,South East,England,1.7237,1.73,1.773,1.4631,1.6905,1.7335,1.73,1.7467,1.7226,1.7261,1.728,1.7044,1.7746,1.7086,0.3905,0.3928,0.4545,0.2966,1.8824,12.3639,0.0025,0.8261,0.4199,8.3046,0.0014,3750.4371,13.5901,0,0.8733,0.4773,8.3484,0.0002,3821.9064,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.83,0.97,0.34,#NULL!
942992,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South West,England,1.6068,1.55,1.7762,1.2682,1.6602,1.6117,1.6316,1.6819,1.5722,1.6331,1.475,1.5574,1.6083,1.621,0.5155,0.4941,0.5745,0.401,0.1786,37.989,0.0016,0.6951,0.5111,32.3432,0.0024,2614.0368,54.2414,0.0045,0.7192,0.4923,36.56,0.0016,2920.6173,0,0,1,0,8131.659128,0,0,1,0,3666.9443,0,0,0.9775,0.0225,2043.66147,0,0,0.9,0.1,2571.0754,0.71,0.87,#NULL!,#NULL!
940426,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South West,England,1.6129,1.58,1.8478,1.1625,1.6458,1.5977,1.5873,1.6475,1.6151,1.5989,1.566,1.594,1.6661,1.6655,0.508,0.5096,0.5589,0.3917,0.1471,62.4614,0.0009,0.6511,0.4032,56.7696,0.0007,2124.1968,64.5409,0.0121,0.6477,0.3795,56.949,0.0001,2189.2711,0,0,1,0,3461.918475,0,0,1,0,3148.247714,0,0,1,0,2471.6062,0,0,1,0,2863.874,0.63,0.86,0.12,#NULL!
147322,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,1.7452,1.74,1.8866,1.453,1.7476,1.7071,1.7334,1.7985,1.7571,1.7873,1.7004,1.8127,1.7396,1.7465,0.4009,0.391,0.4339,0.3686,0.4706,56.6885,0.0009,1.3292,0.6751,57.5723,0.0012,3760.8183,60.5775,0,1.419,0.6058,60.1866,0.0003,4507.4709,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.77,0.92,0.13,#NULL!
149576,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Urban,London,England,1.8892,1.89,1.9245,1.814,1.8753,1.8884,1.8869,1.9074,1.8974,1.8659,1.9071,1.8814,1.8937,1.8765,0.3979,0.3874,0.4635,0.2923,0.2353,26.8874,0,0.685,0.4144,22.0879,0.0004,2008.3773,27.1768,0,0.6929,0.4299,22.0885,0,2056.022,0,0,1,0,2353.685856,0,0,1,0,4219.52,0,0,1,0,2355.97338,0,0,1,0,2309.116083,0.94,0.98,0.36,#NULL!
940460,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,1.8792,1.85,2.0805,1.5419,1.8845,1.8285,1.868,1.9852,1.8737,1.7626,1.9369,1.9011,1.8714,1.8879,0.5274,0.5049,0.572,0.4417,0.1176,40.2857,0,0.794,0.468,37.8665,0.0004,1850.9232,39.8064,0,0.8323,0.5824,40.4707,0.0003,1887.0383,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.74,0.89,0.26,#NULL!
662462,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South West,England,1.9478,2.04,2.1265,1.5812,1.8429,1.9052,1.9482,2.0022,1.994,2.0506,2.0359,2.0137,1.9083,1.8879,0.3659,0.3686,0.41,0.2842,1.1765,44.3933,0,1.5031,0.6984,45.9458,0.0005,3525.9516,44.2617,0,1.4982,0.7275,45.4994,0,3490.9233,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.74,0.96,#NULL!,#NULL!
814939,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Scotland,Scotland,2.0416,2,2.2607,1.4444,1.9746,2.0714,2.1129,2.0918,2.0568,2.1423,1.8584,2.019,1.9998,1.9893,0.3426,0.3352,0.4251,0.2363,3.5882,54.1517,0.0011,2.9121,0.7387,49.9606,0.0003,3448.5108,53.2138,0,2.097,1.3431,64.4097,0.0001,4228.7319,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.64,0.88,0.14,#NULL!
942952,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South West,England,1.9274,2.02,2.2989,1.6569,1.7939,1.8204,1.9559,2.0643,1.9452,2.0035,2.0436,1.9464,1.8567,1.7967,0.493,0.5109,0.6064,0.3212,11.7,52.6171,0.0106,2.7971,0.6283,42.2888,0.0227,2350.799,47.8628,0.0199,1.3808,0.5722,38.1579,0.0301,2293.1721,0,0,1,0,14072.38423,0,0,1,0,39763.71633,0,0,1,0,2334.67272,0,0,1,0,2152.477083,0.72,0.88,#NULL!,#NULL!
940108,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,2.1712,2.25,2.3132,1.6966,1.9426,2.0978,2.2149,2.2739,2.293,2.2286,2.2688,2.1919,2.1121,1.9505,0.5052,0.5031,0.5545,0.4228,1.1765,56.0629,0,0.7699,0.5156,50.4682,0.002,1709.4144,55.4943,0,0.7788,0.543,50.312,0.0018,1692.5648,0,0,1,0,3471.615076,0,0,1,0,3958.042417,0,0.6703,0.3297,0,2142.31337,0,1,0,0,2407.243667,0.73,0.97,#NULL!,#NULL!
816687,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Rural,West Midlands,England,2.3085,2.27,2.3492,2.0482,2.3093,2.3165,2.3171,2.3054,2.3139,2.2506,2.2896,2.3487,2.2961,2.3274,0.3558,0.3595,0.424,0.2643,0.2647,38.6711,0.0002,0.8663,0.5928,33.5827,0.0012,1745.8556,38.6702,0,0.8261,0.7399,33.9442,0.0013,1771.4624,0,0,1,0,1971.98493,0,0,1,0,2531.914024,0,0.4389,0.5611,0,2343.41037,0,0.4516,0.5484,0,2308.440529,0.87,0.97,0.14,#NULL!
940476,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Scotland,Scotland,2.1306,2.21,2.3718,1.553,2.1305,2.1768,2.1927,2.0606,1.9313,2.1677,2.258,2.0666,2.1441,2.1631,0.3596,0.3667,0.4091,0.2983,0.2647,65.7772,0.0027,0.8542,0.4591,42.4065,0.0004,1824.741,68.2894,0.0011,0.8384,0.4725,42.5863,0.0001,2061.7662,0,0,1,0,5275.141433,0,0,1,0,5578.4645,0,0.3158,0.6842,0,3046.06623,0,0.5,0.5,0,3919.425167,0.65,0.93,#NULL!,#NULL!
940458,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,2.0118,1.99,2.3726,1.6402,1.9484,2.0759,1.9322,2.1162,2.087,1.9765,1.9965,1.9386,2.0469,1.9781,0.504,0.497,0.5716,0.3869,0.8235,41.5976,0.0005,0.8473,0.5033,35.6689,0.0021,1889.4345,41.0754,0,0.7944,0.4549,35.8353,0.013,1909.9642,0,0.0435,0.9565,0,4236.788925,0,0,1,0,3657.55925,0,0.0471,0.9529,0,2442.90186,0,0,1,0,2119.2482,0.69,0.84,#NULL!,#NULL!
940488,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,2.2719,2.35,2.4137,1.8755,2.2461,2.1854,2.1865,2.3437,2.3445,2.3382,2.3558,2.3011,2.196,2.2388,0.5237,0.5239,0.5755,0.424,0.0625,39.6154,0.0001,0.7922,0.4656,36.04,0.0008,1592.0288,39.5869,0,0.8081,0.5594,36.0412,0.0016,1602.1178,0,0,1,0,3426.457821,0,0,1,0,4194.840818,0,0.6933,0.3067,0,2384.74222,0,1,0,0,2344.151909,0.78,0.97,0.1,#NULL!
175572,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Rural,Yorkshire & Humberside,England,2.3137,2.28,2.4576,1.6939,2.3224,2.3898,2.2977,2.2797,2.3895,2.3501,2.2057,2.2426,2.2163,2.363,0.396,0.3947,0.4198,0.3559,0,36.998,0.0002,1.3591,0.5813,37.2084,0.0006,1822.6801,39.9528,0,1.4553,0.5551,37.7833,0.0106,1806.9903,0,0,1,0,2767.786686,0,0,1,0,2305.633029,0,0.7978,0.1985,0.0037,2793.79665,0,0.7407,0.2593,0,2559.582308,0.69,0.93,0.17,#NULL!
2602,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,East Midlands,England,2.1199,2.18,2.4774,1.5294,2.1161,2.1107,2.0287,2.0793,2.18,2.1622,2.1973,2.17,2.1426,1.9858,0.4032,0.3978,0.5556,0.288,4.8529,37.5176,0.0039,0.8534,0.4238,34.117,0.0049,1782.8123,39.3853,0,0.7373,0.4497,33.9122,0.0017,1843.5337,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.62,0.88,0.1,#NULL!
883757,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Scotland,Scotland,2.3858,2.43,2.4909,1.9521,2.4267,2.4257,2.3276,2.3333,2.394,2.4407,2.423,2.4084,2.3152,2.4515,0.3219,0.3502,0.3913,0.2029,4.0882,40.548,0.0057,1.3809,1.201,34.3796,0.0089,1664.1288,40.3615,0.0036,1.3012,1.2676,34.5619,0.0108,1677.8775,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.78,0.98,#NULL!,#NULL!
821189,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Urban,South West,England,2.4537,2.29,2.6541,1.826,2.5653,2.4134,2.5436,2.4868,2.4332,2.5275,2.0578,2.4511,2.415,2.5475,0.3166,0.2865,0.3996,0.2017,6,35.3083,0.0016,1.8152,0.625,28.4744,0.009,1763.2807,38.2332,0,6.0743,1.0109,29.0622,0.0095,1666.1837,0,0,1,0,2958.462304,0,0,1,0,1992.32955,0,0.7807,0.2193,0,2715.16307,0,0.6667,0.3333,0,2320.033913,0.69,0.86,1.04,#NULL!
939788,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South East,England,2.5371,2.61,2.7192,2.0801,2.4824,2.4455,2.34,2.6536,2.5233,2.5696,2.6519,2.6716,2.645,2.422,0.4608,0.465,0.556,0.258,3.8824,67.8728,0.0026,2.0472,0.5042,57.4061,0.0033,2345.8849,61.6527,0,0.7107,0.6422,50.0142,0.0048,2168.1444,0,0,1,0,3727.727274,0,0,1,0,4225.5649,0,0,1,0,2597.63562,0,0,1,0,2562.340667,0.76,0.96,0.69,#NULL!
939954,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South West,England,2.642,2.7,2.7256,2.362,2.5553,2.626,2.6284,2.7088,2.6216,2.7028,2.6997,2.6196,2.6622,2.5434,0.5242,0.5267,0.575,0.4362,0.1471,45.395,0.0002,0.7799,0.4141,42.5875,0.0004,1446.1589,46.0306,0,0.7694,0.4326,42.3562,0.0014,1431.5382,0,0,1,0,3658.574822,0,0,1,0,4469.502571,0,0.7073,0.2927,0,2595.93459,0,0.5,0.5,0,4441.031,0.87,0.99,#NULL!,#NULL!
659958,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South East,England,2.3646,2.54,2.7477,2.0371,2.2492,2.2832,2.3572,2.4517,2.262,2.5166,2.5732,2.4453,2.3416,2.2283,0.3568,0.3552,0.4099,0.3027,0.7353,48.2325,0.0017,0.7946,0.6457,46.4957,0.0005,2580.6483,48.0548,0,0.7636,0.6421,46.4565,0.0062,2585.1512,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.74,0.93,0.08,#NULL!
942326,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,West Midlands,England,2.6634,2.68,2.756,2.1861,2.5707,2.7028,2.6801,2.6932,2.6739,2.6631,2.7006,2.6957,2.6002,2.5904,0.522,0.5285,0.5741,0.4217,0.5294,42.5038,0,0.7886,0.4407,35.9011,0.0011,1412.0515,42.5427,0,0.7738,0.4869,36.2018,0.0013,1428.9247,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.79,0.97,#NULL!,#NULL!
30611,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,3,Rural,West Midlands,England,2.6732,2.65,2.8406,2.0499,2.6863,2.7139,2.6721,2.6996,2.676,2.6898,2.6051,2.6635,2.6025,2.6735,0.4272,0.4492,0.541,0.2956,0.2353,43.6073,0.0002,1.0166,0.7432,32.8882,0.0023,1416.2104,42.8688,0,0.9163,0.7176,34.2857,0.0091,1586.2125,0,0.0789,0.9211,0,2560.688776,0,0.1,0.9,0,3269.721184,0,0.9314,0.0657,0.0029,2516.83121,0,0.9,0.075,0.025,3127.334435,0.72,0.93,#NULL!,#NULL!
939984,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,2.3133,2.5,2.8662,1.7944,2.0584,2.1941,2.1595,2.3265,2.464,2.4223,2.5825,2.5358,2.2973,2.0889,0.4955,0.4944,0.5714,0.3538,0.9706,37.6103,0.0002,0.8602,0.4685,33.1149,0.0006,1391.1178,37.5075,0.0012,0.914,0.4076,33.8981,0.0001,1328.0618,0,0,1,0,2916.495611,0,0,1,0,3473.869091,0,0.5532,0.4468,0,2010.36469,0,0.9091,0.0909,0,2020.164818,0.63,0.87,#NULL!,#NULL!
146424,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Yorkshire & Humberside,England,2.7681,2.84,2.8825,2.1274,2.751,2.7306,2.7835,2.7103,2.7372,2.8297,2.844,2.7609,2.8092,2.7408,0.4003,0.4072,0.4777,0.3041,0.1176,44.0242,0,0.9132,0.6045,35.5923,0.0004,2497.5622,40.2403,0,0.7409,0.6087,35.2085,0.0001,2511.4742,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.74,0.98,#NULL!,#NULL!
633118,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,North West,England,2.7526,2.6,2.8885,2.3065,2.8018,2.7432,2.7748,2.7142,2.7048,2.4281,2.7668,2.8738,2.8267,2.8899,0.4827,0.4864,0.5719,0.3507,0.8889,38.3554,0.0066,1.2509,0.4679,34.5148,0.0014,2620.4222,37.5068,0,0.8307,0.5507,33.493,0.0031,2379.759,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.8,0.9,0.2,#NULL!
150404,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,East Midlands,England,2.7233,2.82,2.893,2.2223,2.5563,2.7274,2.7186,2.8097,2.8266,2.8226,2.8117,2.7689,2.6575,2.5389,0.4038,0.3993,0.4739,0.3047,0.1176,54.2688,0,1.2719,0.7262,47.8462,0.0005,2486.7306,55.2636,0,1.6322,1.1173,48.0519,0.0001,2523.4492,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.77,0.97,#NULL!,#NULL!
940086,SKC,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Wales,Wales,2.7263,2.64,2.9134,2.0554,2.7883,2.7718,2.6736,2.6438,2.7566,2.5745,2.6992,2.7866,2.8011,2.7669,0.5127,0.4905,0.5728,0.4199,8,32.6328,0.0228,1.1001,0.2934,28.1555,0.0102,1335.1141,32.4013,0.009,1.1121,0.2968,28.4224,0.0035,1361.1372,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.71,0.91,#NULL!,#NULL!
943002,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,South East,England,2.9256,2.91,2.9864,2.6438,2.9305,2.9335,2.867,2.9257,2.9407,2.8879,2.9298,2.9697,2.9647,2.9113,0.5039,0.5139,0.5671,0.3942,0.0357,23.9838,0,1.1346,0.2745,18.2443,0.0003,1243.8063,23.6959,0,1.1385,0.2753,17.9574,0.0001,1228.8892,0,0,1,0,3094.804939,0,0,1,0,3482.991833,0,0.9898,0.0102,0,2059.54247,0,1,0,0,2095.003333,0.89,0.97,#NULL!,#NULL!
30351,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,East,England,2.9988,3,3.0661,2.6554,3.0385,3.0212,2.9834,2.9717,2.9389,3.0281,2.9649,3.014,2.9793,3.054,0.363,0.364,0.403,0.3259,0.2941,31.2652,0.0014,1.1235,0.4704,30.6942,0.0015,1362.2251,31.7389,0,1.0784,0.6471,31.2209,0.0127,1257.9921,0,0.2904,0.7096,0,1695.534205,0,0.2941,0.7059,0,1750.955382,0,0.9726,0.0274,0,2365.98019,0,1,0,0,2280.976892,0.87,0.98,#NULL!,#NULL!
940566,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,2,Rural,Scotland,Scotland,3.0119,2.97,3.2347,2.3326,3.0435,3.065,3.0301,2.9822,3.0173,3.1,2.8389,3.0213,2.9756,3.0001,0.4995,0.4952,0.5743,0.3502,0.1471,35.7262,0.002,0.8019,0.4928,31.1227,0.0009,1277.7606,32.7219,0,0.8361,0.6059,29.7222,0.0007,1269.3131,0,0.5859,0.4141,0,3743.928148,0,0.5833,0.4167,0,2828.530133,0,0.9091,0.0909,0,2687.74238,0,1,0,0,2434.1336,0.72,0.92,0.2,#NULL!
940506,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,East,England,3.2302,3.22,3.3593,2.648,3.2141,3.2158,3.2917,3.2241,3.2224,3.2098,3.2336,3.2419,3.2077,3.1999,0.5089,0.5009,0.5737,0.3688,0.1765,34.7275,0,0.74,0.4622,27.783,0.0002,1152.2241,35.2596,0,0.7606,0.4057,28.1616,0.0013,1145.4962,0,0.6465,0.3535,0,3534.56004,0,0.5833,0.4167,0,3635.8545,0,0.9792,0.0208,0,2287.53761,0,1,0,0,2237.336,0.79,0.96,0.17,#NULL!
939958,OFCOM,ADSL,ADSL1,Over 2 and up to 10,BT 8,1,Rural,Scotland,Scotland,3.2151,3.27,3.3635,2.5882,3.2136,3.2208,3.2824,3.1661,3.1962,3.2698,3.2737,3.1679,3.1361,3.2452,0.4807,0.4764,0.5585,0.3253,0.0588,56.026,0.0004,0.9441,0.4546,47.6128,0.001,1387.4871,63.2486,0,1.0029,0.4268,49.0979,0.0017,1491.5172,0,0.6964,0.3036,0,3676.99105,0,0.75,0.25,0,3759.058,0,0.9273,0.0727,0,2234.50591,0,1,0,0,2263.338222,0.77,0.97,#NULL!,#NULL!
